Store Name,Store Number,Phone Number,Address,Url,Longitude,Latitude,City,State
Dollar General # 19319 | Dollar General,19319,7573662121,"2591 Tidewater Dr, Norfolk, VA, 23504-2169",https://www.dollargeneral.com/store-directory/va/norfolk/19319,-76.266766,36.869935,norfolk,va
Dollar General # 19317 | Dollar General,19317,7576444299,"187 W Ocean View Ave, Norfolk, VA, 23503-1502",https://www.dollargeneral.com/store-directory/va/norfolk/19317,-76.252882,36.955509,norfolk,va
Dollar General # 17337 | Dollar General,17337,8047046940,"25100 Hofheimer Way, North Dinwiddie, VA, 23803",https://www.dollargeneral.com/store-directory/va/north-dinwiddie/17337,-77.4718,37.1918,north-dinwiddie,va
Dollar General # 20456 | Dollar General,20456,8044819098,"14200 Moody Rd, North Prince George, VA, 23860-9205",https://www.dollargeneral.com/store-directory/va/north-prince-george/20456,-77.1571,37.2497,north-prince-george,va
Dollar General # 17153 | Dollar General,17153,5402747010,"123 Royal Oak Rd, North Tazewell, VA, 24630",https://www.dollargeneral.com/store-directory/va/north-tazewell/17153,-81.4351,37.1789,north-tazewell,va
Dollar General # 359 | Dollar General,359,4346613460,"631 E Riverside Dr, North Tazewell, VA, 24630-9577",https://www.dollargeneral.com/store-directory/va/north-tazewell/359,-81.497401,37.134092,north-tazewell,va
Dollar General # 16142 | Dollar General,16142,5406138309,"1051 Adria Rd, North Tazewell, VA, 24630",https://www.dollargeneral.com/store-directory/va/north-tazewell/16142,-81.545406,37.146261,north-tazewell,va
Dollar General # 9748 | Dollar General,9748,2764090228,"1747 Park Ave Sw, Norton, VA, 24273-1608",https://www.dollargeneral.com/store-directory/va/norton/9748,-82.647207,36.93067,norton,va
Dollar General # 25565 | Dollar General,25565,2764090228,"1747 Park Ave Sw, Norton, VA, 24273-1608",https://www.dollargeneral.com/store-directory/va/norton/25565,-82.647122,40.7648,norton,va
Dollar General # 8465 | Dollar General,8465,7576942126,"6520 Lankford Hwy, Oak Hall, VA, 23416-2203",https://www.dollargeneral.com/store-directory/va/oak-hall/8465,-75.541677,37.944825,oak-hall,va
Dollar General # 19609 | Dollar General,19609,5712106416,"8686 Riverside Dr, Oakwood, VA, 24631",https://www.dollargeneral.com/store-directory/va/oakwood/19609,-81.9696,37.2033,oakwood,va
Dollar General # 3670 | Dollar General,3670,7577899005,"25296 Lankford Highway, Onley, VA, 23418-2812",https://www.dollargeneral.com/store-directory/va/onley/3670,-75.720157,37.69678,onley,va
Dollar General # 434 | Dollar General,434,5403089423,"543 Madison Rd, Orange, VA, 22960-1087",https://www.dollargeneral.com/store-directory/va/orange/434,-78.1155,38.255,orange,va
Dollar General # 2472 | Dollar General,2472,5405134115,"13260 James Madison Hwy, Orange, VA, 22960-2810",https://www.dollargeneral.com/store-directory/va/orange/2472,-78.1231,38.2231,orange,va
Dollar General # 15072 | Dollar General,15072,7575510089,"33156 Lankford Hwy, Painter, VA, 23420",https://www.dollargeneral.com/store-directory/va/painter/15072,-75.782978,37.589846,painter,va
Dollar General # 12452 | Dollar General,12452,4343730726,"19 Market St, Palmyra, VA, 22963-5448",https://www.dollargeneral.com/store-directory/va/palmyra/12452,-78.31188,37.899854,palmyra,va
Dollar General # 12551 | Dollar General,12551,4345950533,"2482 Pamplin Rd, Pamplin, VA, 23958-3681",https://www.dollargeneral.com/store-directory/va/pamplin/12551,-78.6846,37.27099,pamplin,va
Dollar General # 481 | Dollar General,481,7576555290,"24325 Bennett Street, Parksley, VA, 23421-0138",https://www.dollargeneral.com/store-directory/va/parksley/481,-75.6548,37.7827,parksley,va
Dollar General # 2709 | Dollar General,2709,5407504566,"900 Wenonah Ave Ste A, Pearisburg, VA, 24134-1910",https://www.dollargeneral.com/store-directory/va/pearisburg/2709,-80.73,37.327,pearisburg,va
Dollar General # 6433 | Dollar General,6433,5407871022,"203 Cascade Dr, Pembroke, VA, 24136-3399",https://www.dollargeneral.com/store-directory/va/pembroke/6433,-80.638433,37.322013,pembroke,va
Dollar General # 172 | Dollar General,172,2762994382,"231 Dollar Dr, Pennington Gap, VA, 24277-7229",https://www.dollargeneral.com/store-directory/va/pennington-gap/172,-83.054807,36.74261,pennington-gap,va
Dollar General # 18179 | Dollar General,18179,2763184020,"42840 Wilderness Rd, Pennington Gap, VA, 24277-7655",https://www.dollargeneral.com/store-directory/va/pennington-gap/18179,-82.9604,36.7101,pennington-gap,va
Dollar General # 11974 | Dollar General,11974,8044819015,"2201 W Washington St, Petersburg, VA, 23803-2729",https://www.dollargeneral.com/store-directory/va/petersburg/11974,-77.440903,37.2184,petersburg,va
Dollar General # 13408 | Dollar General,13408,8042559187,"2131 E. Washington, Petersburg, VA, 23803-3723",https://www.dollargeneral.com/store-directory/va/petersburg/13408,-77.367944,37.240061,petersburg,va
Dollar General # 22120 | Dollar General,22120,8044798958,"15 S Adams St, Petersburg, VA, 23803-4524",https://www.dollargeneral.com/store-directory/va/petersburg/22120,-77.4014,37.2276,petersburg,va
Dollar General # 3573 | Dollar General,3573,8043243098,"3105 S Crater Rd, Petersburg, VA, 23805-9276",https://www.dollargeneral.com/store-directory/va/petersburg/3573,-77.3714,37.1902,petersburg,va
Dollar General # 25162 | Dollar General,25162,8047046966,"2175 County Dr, Petersburg, VA, 23805",https://www.dollargeneral.com/store-directory/va/petersburg/25162,-77.3495,37.2101,petersburg,va
Dollar General # 20127 | Dollar General,20127,4343633345,"6825 Phenix Main St, Phenix, VA, 23959",https://www.dollargeneral.com/store-directory/va/phenix/20127,-78.74666,37.08011,phenix,va
Dollar General # 18577 | Dollar General,18577,4342771240,"5671 Lowesville Rd, Piney River, VA, 22964",https://www.dollargeneral.com/store-directory/va/piney-river/18577,-79.0198,37.7177,piney-river,va
Dollar General # 19042 | Dollar General,19042,8043720249,"230 Centre Street, Pocahontas, VA, 24635",https://www.dollargeneral.com/store-directory/va/pocahontas/19042,-81.3393,37.3039,pocahontas,va
Dollar General # 7060 | Dollar General,7060,7575985690,"411 Wythe Creek Rd, Poquoson, VA, 23662-1915",https://www.dollargeneral.com/store-directory/va/poquoson/7060,-76.393202,37.120168,poquoson,va
Dollar General # 8452 | Dollar General,8452,7578001887,"6215 Portsmouth Blvd, Portsmouth, VA, 23701-1344",https://www.dollargeneral.com/store-directory/va/portsmouth/8452,-76.391861,36.820483,portsmouth,va
Dollar General # 2808 | Dollar General,2808,7573371907,"2864 Airline Blvd, Portsmouth, VA, 23701-2705",https://www.dollargeneral.com/store-directory/va/portsmouth/2808,-76.368262,36.810493,portsmouth,va
Dollar General # 23482 | Dollar General,23482,7572958063,"3619 High St, Portsmouth, VA, 23707-2531",https://www.dollargeneral.com/store-directory/va/portsmouth/23482,-76.34815,36.83602,portsmouth,va
Dollar General # 10390 | Dollar General,10390,7578006926,"4590 George Washington Hw, Portsmouth, VA, 23702-2404",https://www.dollargeneral.com/store-directory/va/portsmouth/10390,-76.327411,36.798898,portsmouth,va
Dollar General # 15512 | Dollar General,15512,7575306080,"1711 Effingham Street, Portsmouth, VA, 23704-4723",https://www.dollargeneral.com/store-directory/va/portsmouth/15512,-76.305773,36.825677,portsmouth,va
Dollar General # 18079 | Dollar General,18079,7573816100,"2210 Portsmouth Blvd, Portsmouth, VA, 23704",https://www.dollargeneral.com/store-directory/va/portsmouth/18079,-76.3275,36.817,portsmouth,va
Dollar General # 3707 | Dollar General,3707,7578001240,"3959 Twin Pines Rd, Portsmouth, VA, 23703-5001",https://www.dollargeneral.com/store-directory/va/portsmouth/3707,-76.397824,36.875489,portsmouth,va
Dollar General # 8285 | Dollar General,8285,7578006974,"326 High St, Portsmouth, VA, 23704-3707",https://www.dollargeneral.com/store-directory/va/portsmouth/8285,-76.300263,36.835668,portsmouth,va
Dollar General # 30234 | Dollar General,30234,7579820068,"3300 Academy Ave., Portsmouth, VA, 23703",https://www.dollargeneral.com/store-directory/va/portsmouth/30234,-76.3975,36.8642,portsmouth,va
Dollar General # 2495 | Dollar General,2495,2764090110,"11137 Indian Creek Rd, Pound, VA, 24279-0340",https://www.dollargeneral.com/store-directory/va/pound/2495,-82.598613,37.118243,pound,va
Dollar General # 2032 | Dollar General,2032,8043720033,"2470 Anderson Hwy, Powhatan, VA, 23139-7525",https://www.dollargeneral.com/store-directory/va/powhatan/2032,-77.818,37.5211,powhatan,va
Dollar General # 11737 | Dollar General,11737,8048957362,"6805 Commons Dr, Prince George, VA, 23875-2571",https://www.dollargeneral.com/store-directory/va/prince-george/11737,-77.291,37.2215,prince-george,va
Dollar General # 20398 | Dollar General,20398,4344063200,"65 Harris Creek Rd, Prospect, VA, 23960",https://www.dollargeneral.com/store-directory/va/prospect/20398,-78.54812,37.30346,prospect,va
Dollar General # 3116 | Dollar General,3116,5402746025,"1034 E Main St, Pulaski, VA, 24301-5218",https://www.dollargeneral.com/store-directory/va/pulaski/3116,-80.7605,37.0482,pulaski,va
Dollar General # 2616 | Dollar General,2616,5402746042,"79 Commerce St, Pulaski, VA, 24301-5619",https://www.dollargeneral.com/store-directory/va/pulaski/2616,-80.781583,37.045196,pulaski,va
Dollar General # 18678 | Dollar General,18678,7574472096,"8601 Airport Rd, Quinton, VA, 23141",https://www.dollargeneral.com/store-directory/va/quinton/18678,-77.1151,37.5321,quinton,va
Dollar General # 15281 | Dollar General,15281,8045574650,"2375 Pocahontas Trail, Quinton, VA, 23141-1640",https://www.dollargeneral.com/store-directory/va/quinton/15281,-77.190751,37.508525,quinton,va
Dollar General # 583 | Dollar General,583,5405050045,"1220 Tyler Ave, Radford, VA, 24141-3824",https://www.dollargeneral.com/store-directory/va/radford/583,-80.545842,37.128564,radford,va
Dollar General # 23058 | Dollar General,23058,5406170550,"2001 W Main St, Radford, VA, 24141",https://www.dollargeneral.com/store-directory/va/radford/23058,-80.59053,37.11569,radford,va
Dollar General # 16747 | Dollar General,16747,5407442164,"3262 Peppers Ferry Rd, Radford, VA, 24141-5606",https://www.dollargeneral.com/store-directory/va/radford/16747,-80.514248,37.171511,radford,va
Dollar General # 15629 | Dollar General,15629,8044240079,"363 Nash Hill Road, Raven, VA, 24639-9493",https://www.dollargeneral.com/store-directory/va/raven/15629,-81.85987,37.08599,raven,va
Dollar General # 19480 | Dollar General,19480,4342480110,"9781 Red House Rd, Red House, VA, 23963",https://www.dollargeneral.com/store-directory/va/red-house/19480,-78.8118,37.19,red-house,va
Dollar General # 18171 | Dollar General,18171,4343940120,"1001 Rices Depot Rd, Rice, VA, 23966",https://www.dollargeneral.com/store-directory/va/rice/18171,-78.2908,37.2751,rice,va
Dollar General # 6403 | Dollar General,6403,5407264050,"411 Old Virginia Ave, Rich Creek, VA, 24147-0521",https://www.dollargeneral.com/store-directory/va/rich-creek/6403,-80.8234,37.3825,rich-creek,va
Dollar General # 3505 | Dollar General,3505,2768591523,"2918 Clinch St, Richlands, VA, 24641-2116",https://www.dollargeneral.com/store-directory/va/richlands/3505,-81.819193,37.093281,richlands,va
Dollar General # 265 | Dollar General,265,2768591264,"3130 Cedar Valley Dr Ste 51, Richlands, VA, 24641-3064",https://www.dollargeneral.com/store-directory/va/richlands/265,-81.779981,37.092249,richlands,va
Dollar General # 13789 | Dollar General,13789,8043629034,"2910 North Ave., Richmond, VA, 23222-3613",https://www.dollargeneral.com/store-directory/va/richmond/13789,-77.433233,37.570431,richmond,va
Dollar General # 3706 | Dollar General,3706,8044194580,"7828 Midlothian Turnpike, Richmond, VA, 23235-5228",https://www.dollargeneral.com/store-directory/va/richmond/3706,-77.5409,37.4984,richmond,va
Dollar General # 2754 | Dollar General,2754,8043169215,"3820a Mechanicsville Tpke, Richmond, VA, 23223-1114",https://www.dollargeneral.com/store-directory/va/richmond/2754,-77.3954,37.5776,richmond,va
Dollar General # 9545 | Dollar General,9545,8046668930,"5251 Nine Mile Rd, Richmond, VA, 23223-3461",https://www.dollargeneral.com/store-directory/va/richmond/9545,-77.35558,37.548623,richmond,va
Dollar General # 13061 | Dollar General,13061,8044497173,"6730 Jefferson Davis Hwy, Richmond, VA, 23237-1219",https://www.dollargeneral.com/store-directory/va/richmond/13061,-77.440211,37.432863,richmond,va
Dollar General # 15266 | Dollar General,15266,8043169330,"2536 New Market Road, Richmond, VA, 23231-7011",https://www.dollargeneral.com/store-directory/va/richmond/15266,-77.3546,37.4458,richmond,va
Dollar General # 9744 | Dollar General,9744,8042154964,"1144 Wilkinson Rd, Richmond, VA, 23227-1623",https://www.dollargeneral.com/store-directory/va/richmond/9744,-77.441598,37.630629,richmond,va
Dollar General # 19320 | Dollar General,19320,8042560922,"5258 Chamberlayne Rd, Richmond, VA, 23227-2950",https://www.dollargeneral.com/store-directory/va/richmond/19320,-77.452455,37.60342,richmond,va
Dollar General # 7005 | Dollar General,7005,8049308902,"6501 Iron Bridge Pl, Richmond, VA, 23234-5300",https://www.dollargeneral.com/store-directory/va/richmond/7005,-77.492042,37.426706,richmond,va
Dollar General # 12648 | Dollar General,12648,8048224120,"3301 Jefferson Davis Hwy, Richmond, VA, 23234-2131",https://www.dollargeneral.com/store-directory/va/richmond/12648,-77.443796,37.479039,richmond,va
Dollar General # 9977 | Dollar General,9977,8048239090,"8057 W Broad St Ste C, Richmond, VA, 23294-4219",https://www.dollargeneral.com/store-directory/va/richmond/9977,-77.533,37.627,richmond,va
Dollar General # 15034 | Dollar General,15034,8043399558,"2128 Hull Street, Richmond, VA, 23224-3636",https://www.dollargeneral.com/store-directory/va/richmond/15034,-77.451087,37.515872,richmond,va
Dollar General # 2737 | Dollar General,2737,8042568184,"4750 Finlay St, Richmond, VA, 23231-2856",https://www.dollargeneral.com/store-directory/va/richmond/2737,-77.3529,37.5202,richmond,va
Dollar General # 22143 | Dollar General,22143,8042154299,"7841 Turner Rd, Richmond, VA, 23231",https://www.dollargeneral.com/store-directory/va/richmond/22143,-77.29905,37.45092,richmond,va
Dollar General # 13122 | Dollar General,13122,8046668918,"3903 Walmsley Blvd., Richmond, VA, 23234-2417",https://www.dollargeneral.com/store-directory/va/richmond/13122,-77.46828,37.468281,richmond,va
Dollar General # 4148 | Dollar General,4148,8044047290,"7218 Hull St Rd, Richmond, VA, 23235-5833",https://www.dollargeneral.com/store-directory/va/richmond/4148,-77.5271,37.4717,richmond,va
Dollar General # 9624 | Dollar General,9624,8044958635,"5201 Hull Street Rd, Richmond, VA, 23224-2423",https://www.dollargeneral.com/store-directory/va/richmond/9624,-77.488824,37.491927,richmond,va
Dollar General # 14050 | Dollar General,14050,4344836095,"17871 Philpott Highway, Ridgeway, VA, 24148",https://www.dollargeneral.com/store-directory/va/ridgeway/14050,-79.95222,36.627102,ridgeway,va
Dollar General # 11741 | Dollar General,11741,5407380917,"390 Morehead Ave, Ridgeway, VA, 24148-4541",https://www.dollargeneral.com/store-directory/va/ridgeway/11741,-79.857355,36.575661,ridgeway,va
Dollar General # 15650 | Dollar General,15650,5403855510,"4021 Riner Road, Riner, VA, 24149-5000",https://www.dollargeneral.com/store-directory/va/riner/15650,-80.442,37.066,riner,va
Dollar General # 19342 | Dollar General,19342,4345480583,"6070 Kentuck Rd, Ringgold, VA, 24586",https://www.dollargeneral.com/store-directory/va/ringgold/19342,-79.3004,36.657,ringgold,va
Dollar General # 21024 | Dollar General,21024,8043626239,"172 Milton Hwy, Ringgold, VA, 24586-2517",https://www.dollargeneral.com/store-directory/va/ringgold/21024,-79.2624,36.5807,ringgold,va
Dollar General # 3766 | Dollar General,3766,5406138033,"2312 Orange Ave Ne # 4, Roanoke, VA, 24012-8311",https://www.dollargeneral.com/store-directory/va/roanoke/3766,-79.9096,37.2907,roanoke,va
Dollar General # 14606 | Dollar General,14606,5406135885,"1302 Jamison Ave, Roanoke, VA, 24013-2016",https://www.dollargeneral.com/store-directory/va/roanoke/14606,-79.921786,37.271507,roanoke,va
Dollar General # 2507 | Dollar General,2507,5406131534,"2227 Garden City Blvd Se, Roanoke, VA, 24014-3706",https://www.dollargeneral.com/store-directory/va/roanoke/2507,-79.9205,37.2493,roanoke,va
Dollar General # 7 | Dollar General,7,5406850877,"3323 Melrose Ave Nw, Roanoke, VA, 24017-1943",https://www.dollargeneral.com/store-directory/va/roanoke/7,-79.990603,37.291854,roanoke,va
Dollar General # 3920 | Dollar General,3920,5404924214,"3422 Plantation Rd Ne, Roanoke, VA, 24012-3732",https://www.dollargeneral.com/store-directory/va/roanoke/3920,-79.932611,37.306292,roanoke,va
